Date,SPY,IEF,SHY,TLT,VTI,IWN,GLD,BND,BNDX,LQD,VEU,VNQ,TIP,DBC,EFA,EEM,BIL,DLS,AGG,IWD,IWM,EFV,SCZ,HYG
2019-04-29,293.8701,105.69,84.05,123.02,150.38,124.68,120.83,80.84,55.76,119.17,51.57,85.95,113.13,16.04,66.72,43.97,91.59,67.59,108.52,127.13,159.03,50.06,59.31,86.93
2019-04-30,294.02,105.9,84.11,123.65,150.39,124.33,121.2,80.96,55.81,119.22,51.58,86.77,113.32,16.09,66.76,43.93,91.6,67.56,108.59,127.75,158.29,50.09,59.31,86.94
2019-05-01,291.8101,105.64,83.88,123.9,149.27,123.39,120.4,80.77,55.76,118.83,51.22,86.84,113.04,16.04,66.38,43.6,91.43,67.2156,108.4,126.79,156.79,49.74,59.03,86.29
2019-05-02,291.1799,105.34,83.84,123.31,149.02,123.7,119.94,80.59,55.71,118.4,51.2,86.93,112.58,15.86,66.28,43.7,91.44,66.99,108.16,126.54,157.52,49.68,58.81,86.35
2019-05-03,294.03,105.48,83.87,123.66,150.63,126.02,120.65,80.74,55.75,118.93,51.74,87.67,112.89,15.87,66.99,44.22,91.45,67.52,108.34,127.56,160.53,50.21,59.5,86.57
2019-05-06,292.8201,105.75,83.92,124,150.15,126.06,120.81,80.84,55.73,119.09,51.13,87.39,113.06,15.92,66.23,43.31,91.46,66.759,108.48,127.06,160.71,49.67,58.8,86.61
2019-05-07,287.9299,106.11,83.96,124.95,147.56,123.91,121.21,80.96,55.79,119.08,50.26,85.81,113.12,15.72,65.07,42.46,91.47,65.97,108.61,125.2,157.53,48.85,57.97,86.09
2019-05-08,287.53,105.91,83.95,124.41,147.32,123.12,120.91,80.9,55.83,118.68,50.25,85.72,112.83,15.74,65.15,42.4,91.47,65.82,108.59,124.84,156.76,48.71,57.96,86.12
2019-05-09,286.6599,106.19,84,124.92,146.85,122.77,121.2,80.98,55.83,118.79,49.86,85.94,113.02,15.66,64.85,41.73,91.48,65.38,108.65,124.63,156.19,48.42,57.46,85.99
2019-05-10,288.1001,106.12,84.02,124.75,147.53,123.37,121.43,80.97,55.81,118.86,50.2,86.86,113.27,15.69,65.33,41.98,91.5,65.95,108.67,125.32,156.62,48.76,58.03,86.23
2019-05-13,280.8601,106.65,84.12,125.73,143.8,119.89,122.67,81.14,55.87,118.93,48.96,86.77,113.51,15.61,63.81,40.58,91.49,64.27,108.85,122.81,151.63,47.7,56.46,85.44
2019-05-14,283.3999,106.55,84.12,125.36,145.1,121.28,122.46,81.19,55.91,119.1,49.44,87.09,113.59,15.82,64.45,41.15,91.5,64.93,108.94,123.77,153.54,48.13,57.05,85.63
2019-05-15,285.0601,106.89,84.18,126.13,145.96,121.39,122.39,81.31,55.98,119.43,49.61,87.68,113.82,15.96,64.68,41.23,91.51,65.09,109.13,123.92,154.04,48.24,57.21,85.71
2019-05-16,287.7,106.68,84.13,125.71,147.28,121.96,121.51,81.19,56.01,119.24,49.85,88.03,113.64,16.05,65.2,41.03,91.52,65.43,109,124.91,155,48.52,57.59,85.97
2019-05-17,285.8401,106.73,84.15,125.99,146.24,120.37,120.65,81.21,56.04,119.25,49.4,87.86,113.53,15.9,64.77,40.29,91.53,65.04,109.03,124.29,152.84,48.21,57.17,85.94
2019-05-20,283.95,106.55,84.11,125.73,145.2,119.58,120.64,81.11,55.96,118.97,49.21,86.59,113.38,15.97,64.51,40.12,91.54,64.64,108.88,123.86,151.78,48.14,56.69,85.86
2019-05-21,286.51,106.43,84.07,125.53,146.62,120.8,120.36,81.07,55.96,119.07,49.59,87.33,113.44,15.98,64.94,40.63,91.54,64.98,108.87,124.9,153.82,48.44,57.11,86.13
2019-05-22,285.6299,106.75,84.11,126.25,146.09,119.52,120.24,81.22,56.05,119.22,49.42,87.59,113.48,15.75,64.68,40.43,91.56,64.76,109.05,124.38,152.53,48.1,56.88,86.2
2019-05-23,282.1399,107.4,84.26,127.67,144.23,117.29,121.17,81.51,56.12,119.48,48.9,87.79,113.72,15.42,64.09,39.91,91.58,64.3,109.37,123.01,149.39,47.59,56.37,85.77
2019-05-24,282.78,107.37,84.23,127.78,144.58,118.18,121.3,81.51,56.2,119.73,49.32,88.06,113.91,15.63,64.78,39.95,91.58,64.89,109.41,123.36,150.79,48.13,56.98,85.65
2019-05-27,282.78,107.37,84.23,127.78,144.58,118.18,121.3,81.51,56.2,119.73,49.32,88.06,113.91,15.63,64.78,39.95,91.58,64.89,109.41,123.36,150.79,48.13,56.98,85.65
2019-05-28,280.1499,107.84,84.3,128.79,143.31,117.01,120.83,81.68,56.24,119.81,48.98,87.19,113.97,15.76,64.15,40.09,91.59,64.285,109.57,121.82,149.59,47.65,56.52,85.57
2019-05-29,278.27,107.8,84.31,129.09,142.33,116.3,120.87,81.66,56.33,119.86,48.81,86.03,114.17,15.7,63.74,40.35,91.59,64.07,109.6,121.1,148.34,47.39,56.18,85.34
2019-05-30,279.03,108.19,84.38,130.2,142.61,115.59,121.69,81.88,56.35,120.55,49.02,86.39,114.55,15.54,63.98,40.57,91.62,64.32,109.89,121.09,147.93,47.47,56.38,85.52
2019-05-31,275.27,108.91,84.56,131.83,140.69,114.14,123.33,82.24,56.47,120.83,48.72,86.89,115.27,15.13,63.4,40.71,91.62,63.97,110.4,119.57,145.86,46.98,55.95,84.9
2019-06-03,274.5701,109.22,84.55,132.44,140.41,115.05,125.11,82.28,56.46,120.83,49.07,87.1,114.94,15.08,63.77,41.08,91.44,63.73,110.4,120.63,146.37,47.24,55.8,84.65
2019-06-04,280.53,108.82,84.49,130.93,143.56,117.69,125.15,82.14,56.52,120.87,49.49,86.71,114.71,15.17,64.5,41.17,91.46,64.72,110.3,122.94,150.16,48.06,56.58,85.5
2019-06-05,282.96,108.82,84.53,130.19,144.66,117.31,125.47,82.14,56.61,120.79,49.43,88.52,114.78,14.86,64.48,40.84,91.46,64.8378,110.24,123.6,150.19,47.88,56.57,85.7
2019-06-06,284.8,108.8,84.48,130.61,145.47,117.35,125.88,82.12,56.67,121.02,49.61,88.69,114.71,15.12,64.74,40.86,91.49,64.97,110.22,124.36,149.8,48.08,56.74,85.88
2019-06-07,287.6499,109.23,84.57,131.74,146.79,117.68,126.59,82.34,56.82,121.56,50.13,89.02,115.13,15.17,65.56,41.18,91.48,65.59,110.53,124.95,150.86,48.64,57.45,86.1
2019-06-10,288.97,108.685,84.49,130.5,147.61,118.28,125.33,82.17,56.71,121.12,50.34,88.73,114.51,15.13,65.74,41.61,91.5,65.84,110.24,125.35,151.75,48.74,57.55,86.23
2019-06-11,288.8999,108.685,84.46,130.58,147.47,118.27,125.18,82.11,56.73,121.23,50.68,88.97,114.36,15.23,66.07,42.08,91.49,66.06,110.22,125.33,151.3,48.96,57.84,86.35
2019-06-12,288.3899,108.97,84.53,130.68,147.27,118.07,125.83,82.25,56.77,121.41,50.25,89.27,114.42,15.02,65.58,41.63,91.5,65.78,110.36,125.11,151.47,48.46,57.41,86.15
2019-06-13,289.5801,109.24,84.62,131.13,147.95,119.2,126.6,82.39,56.84,121.72,50.25,89.65,114.46,15.21,65.64,41.56,91.53,65.56,110.6,125.71,153.07,48.54,57.4,86.35
2019-06-14,289.26,109.32,84.59,131.46,147.63,118.46,126.56,82.4,56.92,121.77,49.9,89.7,114.28,15.27,65.16,41.1,91.54,65.01,110.57,125.59,151.73,48.14,57.03,86.29
2019-06-17,289.3701,109.3,84.55,131.69,147.19,117.96,126.48,82.4,56.9,121.83,49.37,90.66,114.06,15.2,63.83,40.95,91.54,64.8,110.54,124.68,152.24,46.67,55.94,86.16
2019-06-18,292.3999,109.51,84.56,132.35,148.8,119.31,127.12,82.59,57.15,122.64,50.15,90.57,114.53,15.38,64.68,41.94,91.54,65.25,110.84,125.78,154.01,47.3,56.34,86.76
2019-06-19,293.0601,109.81,84.74,132.54,149.31,119.65,127.89,82.87,57.2,123.42,50.47,91.06,115.19,15.35,65.08,42.29,91.56,65.65,111.22,126.11,154.56,47.61,56.69,87.17
2019-06-20,295.8601,109.99,84.78,132.89,150.68,120.17,131.11,83,57.25,124.09,51.01,91.52,115.84,15.66,65.65,42.91,91.57,66.39,111.41,127.2,155.29,47.93,57.35,87.61
2019-06-21,294,109.54,84.74,131.43,150.7,119.45,131.98,82.77,57.18,123.64,50.8,90.23,115.32,15.7,65.37,42.77,91.57,66.25,111.12,127.38,153.95,47.85,57,87.33
2019-06-24,293.6399,109.92,84.79,132.41,149.86,117.84,133.94,82.92,57.24,123.95,50.88,89.92,115.54,15.77,65.51,42.71,91.58,64.78,111.32,126.82,152.08,47.88,57.08,87.32
2019-06-25,290.76,110.09,84.81,132.82,148.44,117.53,134.2,82.95,57.3,123.58,50.5,88.59,115.34,15.82,65.12,42.27,91.58,64.24,111.34,126.25,151.15,47.58,56.68,86.95
2019-06-26,290.47,109.64,84.71,131.97,148.16,117.24,132.97,82.76,57.21,123.33,50.63,86.82,115.23,15.9,65.2,42.67,91.6,64.32,111.09,125.8,150.8,47.75,56.72,86.91
2019-06-27,291.5,109.97,84.78,132.9,149.05,119.12,132.84,83,57.25,124.05,50.84,87.1,115.45,15.9,65.36,42.97,91.6,64.7,111.4,126.35,153.63,47.94,56.94,87.15
2019-06-28,293,110.02,84.78,132.81,150.09,120.5,133.2,83.07,57.3,124.37,50.99,87.4,115.49,15.73,65.73,42.91,91.61,65.02,111.35,127.22,155.5,48.07,57.4,87.18
2019-07-01,295.6599,109.69,84.57,132.24,151.15,120.97,130.62,82.87,57.3,124.25,51.37,87.36,114.64,15.72,66.04,43.42,91.44,65.49,111.18,128.23,156.1,48.3,57.78,86.82
2019-07-02,296.4299,110.08,84.62,133.26,151.5,120.1,133.41,83.03,57.41,124.59,51.46,88.88,114.7,15.46,66.23,43.31,91.45,65.64,111.38,128.23,155.15,48.44,57.93,87.01
2019-07-03,298.8,110.29,84.64,134.21,152.64,120.89,133.63,83.18,57.63,124.93,51.68,89.94,115,15.61,66.68,43.23,91.48,66.07,111.56,129.23,156.26,48.71,58.5,87.34
2019-07-04,298.8,110.29,84.64,134.21,152.64,120.89,133.63,83.18,57.63,124.93,51.68,89.94,115,15.61,66.68,43.23,91.48,66.07,111.56,129.23,156.26,48.71,58.5,87.34
2019-07-05,298.46,109.59,84.47,132.43,152.55,121.59,132.14,82.79,57.56,123.83,51.35,89.62,114.65,15.64,66.17,42.93,91.47,65.83,111.09,129.16,156.68,48.43,58.04,86.99
2019-07-08,296.8201,109.48,84.43,132.61,151.73,120.42,131.29,82.78,57.56,123.66,51.03,89.94,114.67,15.62,65.79,42.67,91.47,65.41,111.03,128.6,155.19,48.15,57.63,86.82
2019-07-09,297.1899,109.41,84.4,132.56,152,120.3,131.75,82.67,57.54,123.4,50.83,90.24,114.79,15.67,65.51,42.54,91.48,64.72,111,128.57,155.4,47.97,57.15,86.72
2019-07-10,298.6101,109.47,84.55,131.83,152.62,120.37,133.83,82.74,57.43,123.68,51.05,90.76,114.99,16.01,65.74,42.9,91.49,65,111.08,128.82,155.67,48.13,57.54,86.96
2019-07-11,299.3101,108.93,84.51,130.07,152.83,119.69,132.7,82.47,57.32,122.95,51.09,89.58,114.63,16.02,65.72,42.82,91.51,65.18,110.67,129.05,154.91,48.105,57.61,86.79
2019-07-12,300.6499,109.05,84.52,130.22,153.61,120.73,133.53,82.54,57.22,123.07,51.11,89.46,114.83,16.06,65.8,42.85,91.52,65.35,110.79,129.68,156.11,48.22,57.8,86.93
2019-07-15,300.75,109.28,84.54,130.97,153.51,119.65,133.53,82.66,57.4,123.28,51.19,89.39,115.12,15.89,65.86,43.01,91.52,65.3,110.95,129.5,155.29,48.22,57.81,86.99
2019-07-16,299.71,109.04,84.51,130.58,153.12,119.97,132.4,82.55,57.43,123.02,51,89.18,114.93,15.72,65.59,42.95,91.53,64.93,110.83,129.18,155.24,48.01,57.53,86.81
2019-07-17,297.74,109.55,84.59,131.99,152.11,118.76,134.58,82.8,57.55,123.67,50.92,88.88,115.17,15.58,65.5,42.82,91.53,64.6766,111.12,128.11,154.13,47.83,57.37,86.7
2019-07-18,298.8301,109.82,84.69,132,152.67,118.95,136.48,82.95,57.7,123.96,51.11,88.88,115.41,15.47,65.7,43.08,91.56,64.61,111.3,128.8,154.71,47.92,57.45,86.74
2019-07-19,297.1699,109.62,84.6,131.69,151.8,118.64,134.47,82.86,57.68,123.77,50.97,87.43,115.23,15.56,65.51,42.86,91.56,64.42,111.17,128.24,153.82,47.75,57.33,86.59
2019-07-22,297.8999,109.67,84.61,131.94,152.16,118.23,134.45,82.95,57.7,124.15,51,87.35,115.26,15.51,65.58,42.87,91.56,64.7,111.31,128.21,153.68,47.84,57.48,86.88
2019-07-23,300.03,109.49,84.59,131.22,153.18,119.42,133.69,82.88,57.75,124.22,51.24,88.34,115.23,15.61,65.99,42.92,91.55,64.99,111.2,129.23,154.7,48.14,57.72,87.03
2019-07-24,301.4399,109.65,84.61,131.79,154.12,121.41,134.37,82.96,57.85,124.57,51.27,88.41,115.26,15.54,66.04,42.99,91.57,65.11,111.36,129.92,157.26,48.13,57.92,87.1
2019-07-25,300,109.46,84.56,131.16,153.3,119.98,133.42,82.87,57.85,124.17,50.82,87.89,115.07,15.48,65.37,42.61,91.59,64.6726,111.19,129.39,155.36,47.61,57.46,86.98
2019-07-26,302.01,109.44,84.57,131.47,154.41,121.31,133.64,82.87,57.83,124.34,50.93,88.29,114.99,15.5,65.5,42.7,91.58,64.65,111.21,130.04,157.2,47.66,57.62,87.17
2019-07-29,301.46,109.54,84.57,131.51,154.04,120.54,134.53,82.92,57.92,124.26,50.92,88.53,114.89,15.56,65.64,42.62,91.6,64.36,111.26,129.9,156.15,47.65,57.46,87.04
2019-07-30,300.72,109.59,84.58,131.83,153.89,121.97,134.98,82.9,57.89,124.22,50.4,89.24,115.06,15.65,64.88,42.29,91.6,63.64,111.25,129.84,157.84,47.03,56.83,87.08
2019-07-31,297.4299,109.87,84.57,132.89,152.21,120.96,133.21,83,57.96,124.33,50.07,88.89,115.24,15.55,64.45,41.77,91.61,63.25,111.3,128.44,156.56,46.74,56.54,86.93
2019-08-01,294.8401,110.92,84.66,135.26,150.8,118.45,136.41,83.4,58.05,124.99,49.68,88.89,115.39,15.12,64.27,40.95,91.48,62.79,111.91,126.89,154.29,46.34,56.24,86.52
2019-08-02,292.6201,111.15,84.68,136.51,149.58,117.31,135.89,83.48,58.17,125.12,49.26,89.32,115.47,15.14,63.7,40.55,91.48,62.3925,111.95,126.15,152.58,45.95,55.91,86.39
2019-08-05,283.8201,112.11,84.85,138.87,145.14,113.92,137.79,83.84,58.27,125.21,47.9,87.56,115.87,15.01,62.11,39.05,91.47,60.87,112.44,122.72,148,44.86,54.57,85.49
2019-08-06,287.8,112.29,84.89,139.98,147.03,114.68,138.91,84.05,58.36,125.99,48.28,88.53,116.3,14.93,62.53,39.61,91.48,61.26,112.74,124.04,149.36,45.08,55.07,86.04
2019-08-07,287.97,112.29,84.9,140.03,147.19,114.55,141.02,84.05,58.6,125.97,48.48,89.39,116.36,14.74,62.77,39.79,91.5,61.4,112.68,123.84,149.32,45.12,55.27,86.03
2019-08-08,293.6201,112.3,84.87,140.33,149.99,117.03,141.73,84.12,58.41,126.31,49.01,90.96,116.66,14.82,63.38,40.28,91.51,62.01,112.79,125.91,152.54,45.49,55.8,86.37
2019-08-09,291.6201,112.13,84.82,140.05,148.92,115.49,141.26,83.97,58.46,125.94,48.67,90.85,116.54,14.95,62.94,39.87,91.5,61.33,112.64,125.02,150.62,45.14,55.36,86.25
2019-08-12,288.0701,112.84,84.91,142.97,147.08,114.12,142.63,84.34,58.52,126.73,48.23,90.61,117.01,14.84,62.44,39.39,91.52,60.66,113.05,123.38,148.67,44.71,54.7,85.95
2019-08-13,292.55,112.44,84.81,142.48,149.18,115.07,141.78,84.21,58.67,126.63,48.72,90.74,116.82,15.19,63.03,39.89,91.53,61.2,112.89,124.73,150.27,45.12,55.3,86.33
2019-08-14,283.8999,113.19,84.915,145.69,144.87,111.76,142.75,84.51,58.8,127,47.38,89.36,117.04,14.96,61.3,38.74,91.52,59.52,113.24,121.28,146.07,43.89,53.71,85.56
2019-08-15,284.6499,113.91,85.1,147.31,145.14,111.31,143.7,84.92,59.17,127.62,47.55,90.25,117.56,14.84,61.51,39,91.56,59.53,113.76,121.51,145.49,43.98,53.81,85.81
2019-08-16,288.8501,113.61,85.09,146.13,147.34,113.82,142.78,84.83,59.08,127.85,48.1,91.18,117.22,14.83,62.25,39.54,91.55,60.39,113.67,123.4,148.63,44.53,54.48,86.1
2019-08-19,292.3301,113.07,85,144.04,149.09,115.23,141.11,84.56,58.9,127.43,48.33,91.84,116.78,14.9,62.63,39.7,91.55,60.89,113.37,124.69,150.13,44.79,54.86,86.35
2019-08-20,290.0901,113.57,85.06,145.53,147.95,114.29,142.21,84.78,58.98,128.17,48.27,91.19,116.93,14.94,62.42,39.78,91.56,60.75,113.68,123.57,149.15,44.56,54.78,86.42
2019-08-21,292.45,113.27,84.98,144.56,149.2,115.17,141.76,84.74,58.89,128.4,48.63,91.57,116.81,14.99,62.86,40.16,91.55,61.19,113.62,124.33,150.38,44.77,55.17,86.79
2019-08-22,292.3601,113.02,84.94,143.6,149.07,115.09,141.4,84.58,58.79,127.93,48.4,91.99,116.71,14.92,62.74,39.64,91.58,61.32,113.32,124.44,150.03,44.795,55.24,86.95
2019-08-23,284.8501,113.78,85.08,145.96,145.31,111.45,144.17,84.89,58.89,128.4,47.8,90.7,117.38,14.81,61.96,39.05,91.57,60.55,113.78,121.44,145.43,44.21,54.65,86.55
2019-08-26,288,113.67,85.04,145.37,146.78,112.68,144.19,84.84,58.88,128.41,48.17,91.4,117.25,14.8,62.47,39.26,91.58,60.86,113.73,122.49,147.03,44.64,55.05,86.98
2019-08-27,286.8701,114.16,85.07,147.61,146.1,110.84,145.57,85.13,59.06,129.1,48.12,91.14,117.8,14.9,62.42,39.33,91.59,60.9,114.09,121.79,144.85,44.54,55.07,86.94
2019-08-28,288.8899,114.2,85.09,147.8,147.14,112.26,145.16,85.16,59.17,129.1,48.2,91.44,118.03,15.03,62.42,39.44,91.58,60.59,114.1,122.89,146.54,44.57,54.81,87.15
2019-08-29,292.5801,113.98,85.05,147.24,149.09,114.42,144.12,85.11,59.16,128.82,48.61,92.15,118.1,15.07,62.96,39.88,91.6,61.0538,114.03,124.31,149.11,44.95,55.24,87.24
2019-08-30,292.45,114.01,85.08,147.28,149.04,114.2,143.75,85.1,59.13,128.8,48.85,92.22,117.65,14.83,63.21,40.19,91.61,61.33,114.13,124.58,148.84,45.12,55.59,87.16
2019-09-02,292.45,114.01,85.08,147.28,149.04,114.2,143.75,85.1,59.13,128.8,48.85,92.22,117.65,14.83,63.21,40.19,91.61,61.33,114.13,124.58,148.84,45.12,55.59,87.16
2019-09-03,290.74,114.07,85,147.21,148.07,112.79,145.75,84.99,59.22,128.33,48.68,93.14,117.45,14.75,63.09,39.94,91.46,61.15,113.84,124.18,146.66,44.96,55.23,86.54
2019-09-04,294.04,114.25,85.07,147.43,149.65,113.86,146.66,85.15,59.03,128.57,49.39,93.92,117.74,15.1,63.98,40.61,91.45,61.8,114.04,125.5,147.84,45.62,55.99,86.72
2019-09-05,297.8201,113.33,84.88,144.76,151.65,116.26,143.14,84.71,58.81,127.63,49.77,93.24,117.21,15.08,64.32,41.07,91.46,62.48,113.55,126.9,150.59,46,56.38,87.06
2019-09-06,298.05,113.4,84.89,145.79,151.68,115.97,141.92,84.81,58.88,128.09,49.9,93.45,117.31,15.12,64.53,41.25,91.47,62.65,113.67,127.18,149.9,46.1,56.45,87.14
2019-09-09,298.2,112.7,84.8,143.2,151.77,118.59,141.39,84.42,58.73,127.15,50.05,93,116.71,15.26,64.72,41.38,91.47,63.0955,113.19,128.27,151.91,46.4,56.62,87.23
2019-09-10,298.1299,111.88,84.66,140.69,151.92,120.55,140.18,83.99,58.47,126.08,50.1,92.04,116.04,15.28,64.83,41.41,91.49,63.52,112.58,128.93,153.85,46.94,56.63,87.28
2019-09-11,300.25,111.77,84.66,140.44,153.16,122.89,141.03,83.94,58.55,125.98,50.43,92.14,115.91,15.17,65.19,41.7,91.48,64.02,112.6,129.93,157,47.3,56.99,87.27
2019-09-12,301.29,111.52,84.64,139.52,153.62,123.03,141.32,83.78,58.5,125.81,50.69,92.63,115.82,15.11,65.57,42,91.5,64.2,112.42,130.18,157.04,47.53,57.16,87.32
2019-09-13,301.0901,110.5,84.5,136.54,153.47,123.41,140.15,83.3,58.16,124.68,50.99,91.64,115.14,15.11,65.94,42.24,91.5,64.95,111.75,130.25,157.31,47.98,57.67,87.16
2019-09-16,300.1599,110.98,84.57,138.28,152.46,123.96,141.32,83.52,58.32,125.31,50.58,92.44,115.83,15.78,65.35,41.91,91.5,64.42,112.05,130.12,157.9,47.7,57.33,87.47
2019-09-17,300.9199,111.27,84.61,139.03,152.83,123.05,141.6,83.71,58.36,125.63,50.72,93.44,115.98,15.48,65.57,41.91,91.51,64.6,112.22,130.04,157.49,47.72,57.52,87.52
2019-09-18,301.1001,111.31,84.56,139.62,152.81,122.23,140.71,83.77,58.55,125.94,50.61,93.12,115.62,15.38,65.49,41.74,91.53,64.45,112.35,130.05,156.52,47.59,57.4,87.47
2019-09-19,301.0801,111.36,84.57,140.04,152.71,121.58,141.28,83.89,58.53,126.3,50.71,93.45,115.85,15.46,65.71,41.57,91.53,64.79,112.51,129.87,155.76,47.77,57.65,87.37
2019-09-20,298.28,112,84.66,141.89,152.04,121.32,142.95,84.19,58.66,127.17,50.6,93.45,116.49,15.48,65.56,41.61,91.54,64.54,112.92,129.52,155.43,47.71,57.57,87.48
2019-09-23,298.21,112.16,84.71,141.86,152.12,121.74,143.75,84.25,58.84,127.08,50.55,93.6,116.65,15.52,65.39,41.65,91.56,64.42,112.97,129.64,155.31,47.57,57.33,87.44
2019-09-24,295.8701,112.72,84.8,143.57,150.71,119.69,144.51,84.54,58.93,127.48,50,92.65,116.91,15.34,65.14,41.21,91.56,63.8,113.28,127.92,152.43,47.27,57.25,87.32
2019-09-25,297.6201,111.98,84.69,141.47,151.66,121.29,141.83,84.14,58.84,126.76,49.91,92.83,116.3,15.25,64.95,41.18,91.56,63.55,112.81,128.53,154.1,47.2,57.03,87.23
2019-09-26,297,112.22,84.73,142.38,151.2,120.09,141.79,84.28,58.85,127.03,50.07,93.61,116.37,15.25,65.19,41.17,91.58,63.67,113,128.13,152.38,47.37,57.25,87.17
2019-09-27,295.3999,112.38,84.78,142.73,150.3,119.63,141.06,84.37,58.88,127.06,49.74,93.09,116.19,15.19,64.97,40.64,91.58,63.26,113.14,127.97,151.16,47.26,56.85,87.07
2019-09-30,296.77,112.47,84.82,143.08,151,119.41,138.87,84.43,58.83,127.48,49.9,93.25,116.29,15.04,65.21,40.87,91.59,63.52,113.17,128.26,151.34,47.37,57.23,87.17
2019-10-01,293.24,112.61,84.78,143.26,149.03,117.32,139.63,84.33,58.68,127.29,49.48,92.37,116.32,15.03,64.57,40.58,91.45,63.22,113.12,126.38,148.37,46.93,56.81,86.62
2019-10-02,288.0601,113,84.87,143.61,146.61,116.16,141.26,84.52,58.68,127.24,48.63,91.98,116.32,14.9,63.25,40.27,91.45,62.3,113.2,124.25,147.25,46.04,55.92,86.11
2019-10-03,290.4199,113.59,85.05,144.92,147.8,116.25,141.9,84.8,58.9,127.74,49,92.87,116.69,14.88,63.67,40.79,91.48,62.43,113.64,124.93,147.74,46.17,56.27,86.16
2019-10-04,294.3501,113.81,85.04,145.99,149.73,117.41,141.9,84.94,58.91,128.27,49.37,93.43,117.05,15,64.17,40.97,91.48,62.99,113.82,126.48,149.14,46.43,56.88,86.43
2019-10-07,293.0801,113.43,84.95,144.78,149.14,117.33,140.69,84.72,58.76,127.62,49.19,93.23,116.73,14.98,64.09,40.63,91.49,62.67,113.51,125.89,148.88,46.31,56.69,86.36
2019-10-08,288.53,113.67,85,145.17,146.73,115.48,141.92,84.76,58.82,127.51,48.75,92.74,116.62,14.97,63.49,40.34,91.49,62.06,113.55,123.85,146.46,45.9,56.17,86.04
2019-10-09,291.27,113.38,84.95,144.35,148.08,115.87,142.05,84.66,58.81,127.56,49.15,92.92,116.38,15.01,63.95,40.65,91.49,62.55,113.49,124.8,147.13,46.17,56.63,86.3
2019-10-10,293.24,112.67,84.85,142.2,149.03,116.48,140.81,84.4,58.54,126.81,49.52,93.07,116.01,15.11,64.4,41.07,91.51,63.13,113.1,125.67,147.72,46.64,56.87,86.41
2019-10-11,296.28,111.9,84.77,140.44,150.63,118.37,140.03,84.09,58.32,126.58,50.35,93.03,115.65,15.29,65.55,41.73,91.52,64.42,112.73,127.09,150.22,47.67,57.95,86.77
2019-10-14,295.95,112.21,84.78,141.46,150.49,117.91,140.59,84.23,58.46,127,50.13,93.07,115.84,15.22,65.28,41.55,91.51,64.2,112.92,126.84,149.67,47.49,57.72,86.83
2019-10-15,298.8799,111.67,84.76,139.75,151.97,119.01,139.61,84.01,58.35,126.66,50.67,93.19,115.45,15.18,66.04,41.92,91.52,65.1,112.55,127.82,151.39,48.13,58.54,87.02
2019-10-16,298.3999,111.89,84.8,139.92,151.69,119.32,140.41,84.1,58.24,126.8,50.71,93.2,115.63,15.2,66.14,42.04,91.53,65.15,112.75,127.74,151.55,48.23,58.62,86.95
2019-10-17,299.28,111.85,84.8,139.58,152.19,120.48,140.61,84.1,58.38,126.98,50.86,93.81,115.79,15.26,66.3,42.2,91.54,65.39,112.72,128.14,153.34,48.35,58.84,87.07
2019-10-18,297.97,111.95,84.83,139.58,151.58,120.36,140.46,84.14,58.27,127.14,50.78,94.53,115.97,15.25,66.27,41.98,91.54,65.62,112.8,127.99,152.61,48.4,58.88,87.09
2019-10-21,299.99,111.54,84.79,138.53,152.57,121.51,139.79,83.94,58.15,126.85,51.1,95.25,115.6,15.23,66.63,42.36,91.55,66.15,112.49,128.95,154.04,48.85,59.23,87.12
2019-10-22,299.01,111.8,84.82,139.34,152.11,122.07,140.2,84.09,58.29,127.07,51.04,94.97,115.95,15.25,66.47,42.39,91.55,65.9,112.66,129.26,154.21,48.79,58.91,87.14
2019-10-23,299.8799,111.84,84.81,139.48,152.42,122.54,140.53,84.13,58.33,127.14,51.24,95.18,116.03,15.44,66.83,42.4,91.55,66.19,112.75,129.57,154.4,49.12,59.19,87.22
2019-10-24,300.3701,111.82,84.81,139.2,152.84,121.86,141.53,84.14,58.4,127.42,51.32,94.94,116.1,15.52,66.95,42.4,91.57,66.06,112.78,129.3,154.18,49.14,59.25,87.32
2019-10-25,301.6001,111.58,84.76,138.52,153.45,122.55,141.86,84,58.27,127.2,51.46,94.13,116.12,15.61,67.02,42.7,91.57,66.12,112.62,129.88,155,49.14,59.25,87.39
2019-10-28,303.3,111.16,84.73,137.26,154.38,123.38,140.64,83.82,58.12,126.82,51.68,93.56,115.56,15.55,67.32,42.95,91.56,66.385,112.38,130.25,156.34,49.27,59.55,87.38
2019-10-29,303.21,111.26,84.75,137.35,154.35,123.81,140.25,83.84,58.16,126.49,51.61,94.13,115.27,15.52,67.3,42.73,91.58,66.34,112.39,130.55,156.85,49.25,59.52,87.22
2019-10-30,304.1399,111.8,84.8,139.36,154.72,123.12,141.02,84.11,58.28,126.94,51.77,94.47,115.7,15.42,67.58,42.92,91.59,66.54,112.71,130.63,156.33,49.25,59.74,87.11
2019-10-31,303.3301,112.51,84.95,141.24,154.18,122.39,142.43,84.51,58.49,127.71,51.62,94.3,116.06,15.33,67.42,42.58,91.6,66.41,113.15,130.07,155.45,49.005,59.58,86.81
