Date,SPY,IEF,SHY,LQD,VTI,IWN,GLD,BND,BNDX,VEU,VNQ,TIP,DBC,EFA,EEM,BIL,DLS,AGG,IWD,IWM,EFV,SCZ,HYG,MTUM,VLUE,QUAL,USMV,REM,RWX,VGK,EWJ,BWX,RWO,EMB,IYR,TLT,GSG
11/3/2006,393.53,118.01,109.54,128.41,127.97,245.16,140.38,NA,NA,NA,164.38,112.52,100.86,178.51,319.42,NA,113.87,109.94,161.38,205.89,134.84,NA,NA,NA,NA,NA,NA,NA,NA,131.86,95.57,NA,NA,NA,313.61,131.66,83.88
11/6/2006,397.97,118.13,109.52,128.55,129.39,248.15,139.45,NA,NA,NA,165.9,112.85,102.24,181.16,327.01,NA,115.11,109.94,163.22,208.29,136.53,NA,NA,NA,NA,NA,NA,NA,NA,133.64,96.2,NA,NA,NA,316.31,132.21,84.57
11/7/2006,399.49,118.53,109.66,129.01,129.84,249.22,139.79,NA,NA,NA,164.09,113.26,102,181.36,325.61,NA,115.29,110.21,163.55,209.66,136.73,NA,NA,NA,NA,NA,NA,NA,NA,134.22,96.06,NA,NA,NA,313.33,132.82,84.08
11/8/2006,400.36,118.78,109.71,129.17,130.17,250.89,137.7,NA,NA,NA,164.65,113.46,101.88,181.41,326.45,NA,115.15,110.51,164.16,210.74,137.22,NA,NA,NA,NA,NA,NA,NA,NA,134.79,95.01,NA,NA,NA,314.05,133.31,84.85
11/9/2006,398.26,118.77,109.7,129.3,129.46,248.44,141.84,NA,NA,NA,164.89,113.67,103.22,180.49,327.56,NA,114.62,110.55,163.61,208.81,136.59,NA,NA,NA,NA,NA,NA,NA,NA,134.14,93.83,NA,NA,NA,314.84,133.22,85.69
11/10/2006,398.43,119.03,109.78,129.65,129.75,251.21,140.81,NA,NA,NA,165.56,113.63,101.06,181.21,328.03,NA,115.31,110.79,163.69,210.54,137.06,NA,NA,NA,NA,NA,NA,NA,NA,135.27,93.69,NA,NA,NA,316.19,133.8,84.37
11/13/2006,399.41,118.97,109.78,129.57,130.05,251.82,140.13,NA,NA,NA,165.97,113.37,100.33,180.06,329.14,NA,114.72,110.66,163.91,210.85,136.67,NA,NA,NA,NA,NA,NA,NA,NA,134.65,92.71,NA,NA,NA,316.74,133.77,83.37
11/14/2006,402.41,119.21,109.8,129.77,131.06,256.59,138.87,NA,NA,NA,168.07,113.5,100.61,182.05,334.28,NA,115.83,110.81,164.77,214.92,137.61,NA,NA,NA,NA,NA,NA,NA,NA,135.21,95.43,NA,NA,NA,320.04,134.29,83.19
11/15/2006,403.56,118.88,109.73,129.43,131.56,258.13,139.34,NA,NA,NA,168.27,113.16,101.39,182,334.9,NA,115.71,110.6,165.04,216.54,137.63,NA,NA,NA,NA,NA,NA,NA,NA,135.31,95.08,NA,NA,NA,320.75,133.78,83.94
11/16/2006,404.6,118.58,109.69,129.25,131.84,258.03,138.15,NA,NA,NA,169.41,112.53,98.86,181.61,331.52,NA,115.57,110.5,165.18,216.38,137.3,NA,NA,NA,NA,NA,NA,NA,NA,135.13,94.32,NA,NA,NA,322.33,133.17,81.73
11/17/2006,404.71,119.01,109.82,129.67,131.77,258.03,139.21,NA,NA,NA,168.76,112.76,100.08,181.08,331.15,NA,115.73,110.79,165.49,216.24,137,NA,NA,NA,NA,NA,NA,NA,NA,134.95,93.48,NA,NA,NA,321.94,133.93,82.23
11/20/2006,404.94,119.09,109.85,129.77,131.85,258.36,139.18,NA,NA,NA,174.6,112.79,99.71,179.71,329.85,NA,114.5,110.87,165.57,216.54,136,NA,NA,NA,NA,NA,NA,NA,NA,134.79,91.53,NA,NA,NA,332.13,134.14,82.4
11/21/2006,405.35,119.26,109.88,129.95,132.19,258.71,140.31,NA,NA,NA,177.42,112.97,100.65,180.6,335.11,NA,115.59,111.01,165.61,216.9,136.69,NA,NA,NA,NA,NA,NA,NA,NA,135.68,91.6,NA,NA,NA,337.8,134.47,83.72
11/22/2006,406.15,119.44,109.96,130.1,132.56,259.1,140.83,NA,NA,NA,178.2,113.12,101.02,182.35,337.47,NA,116.82,111.14,165.82,217.15,137.63,NA,NA,NA,NA,NA,NA,NA,NA,136.42,92.44,NA,NA,NA,338.75,134.69,82.54
11/23/2006,406.15,119.44,109.96,130.1,132.56,259.1,140.83,NA,NA,NA,178.2,113.12,101.02,182.35,337.47,NA,116.82,111.14,165.82,217.15,137.63,NA,NA,NA,NA,NA,NA,NA,NA,136.42,92.44,NA,NA,NA,338.75,134.69,82.54
11/24/2006,404.51,119.57,109.98,130.3,132.17,257.49,143.08,NA,NA,NA,178.96,113.39,102.41,181.39,337.4,NA,117.05,111.2,165.37,216.16,137.1,NA,NA,NA,NA,NA,NA,NA,NA,136.32,92.09,NA,NA,NA,340.37,134.93,84.04
11/27/2006,398.95,119.69,110.04,130.31,130.08,251.89,143.53,NA,NA,NA,174.13,113.57,102.69,179.88,331.03,NA,116.24,111.14,163.34,211.31,135.9,NA,NA,NA,NA,NA,NA,NA,NA,134.47,92.02,NA,NA,NA,331.14,135.42,84.14
11/28/2006,400.68,119.9,110.1,130.57,130.57,253.34,143.24,NA,NA,NA,174.6,113.97,102.98,181.49,332.95,NA,117.05,111.44,163.98,212.03,137.1,NA,NA,NA,NA,NA,NA,NA,NA,135.37,93.55,NA,NA,NA,332.05,135.72,84.77
11/29/2006,404.86,119.76,110.1,130.43,131.91,256.39,142.32,NA,NA,NA,177.06,113.82,104.29,183.55,338.33,NA,118.73,111.27,165.98,214.78,138.26,NA,NA,NA,NA,NA,NA,NA,NA,136.42,95.36,NA,NA,NA,337,135.39,86.46
11/30/2006,405.03,120.39,110.22,130.93,132.12,256.26,145.09,NA,NA,NA,178.92,114.27,105.22,184.34,339.85,NA,119.82,111.62,166.31,214.81,138.99,NA,NA,NA,NA,NA,NA,NA,NA,136.91,96.27,NA,NA,NA,340.77,136.29,87.41
12/1/2006,404.14,120.67,110.44,131.08,131.75,255.49,144.48,NA,NA,NA,178.58,114.63,105.18,184.11,338.46,NA,119.96,111.82,166.37,214.01,138.36,NA,NA,NA,NA,NA,NA,NA,NA,136.42,96.41,NA,NA,NA,339.98,136.63,87.51
12/4/2006,407.22,120.65,110.42,131.39,133.04,260.13,144.48,NA,NA,NA,180.66,114.67,104.69,185.3,345.51,NA,121.21,111.94,167.04,218.25,139.36,NA,NA,NA,NA,NA,NA,NA,NA,137.45,97.52,NA,NA,NA,344.34,136.87,85.42
12/5/2006,408.98,120.49,110.42,131.33,133.52,259.93,143.78,NA,NA,NA,179.28,114.59,105.02,186.35,351.55,NA,121.82,111.87,167.88,218.41,140.27,NA,NA,NA,NA,NA,NA,NA,NA,138.5,97.59,NA,NA,NA,341.84,136.23,85.89
12/6/2006,408.63,120.31,110.41,131,133.44,259.29,141.26,NA,NA,NA,178.28,114.19,103.63,185.94,349.14,NA,121.35,111.78,167.66,217.67,139.62,NA,NA,NA,NA,NA,NA,NA,NA,137.59,98.22,NA,NA,NA,341.48,135.96,84.87
12/7/2006,406.84,120.26,110.38,131.06,132.85,257.71,141.35,NA,NA,NA,177.17,114.03,103.27,186.58,347.9,NA,121.56,111.68,167.33,216.73,140.11,NA,NA,NA,NA,NA,NA,NA,NA,138.5,98.29,NA,NA,NA,337.8,135.85,84.56
12/8/2006,407.59,119.72,110.24,130.57,133.07,258.13,139.82,NA,NA,NA,177.76,113.68,102.45,186.12,346.35,NA,121.36,111.45,167.37,216.76,139.82,NA,NA,NA,NA,NA,NA,NA,NA,138.16,97.87,NA,NA,NA,337.96,134.87,83.96
12/11/2006,408.78,120.09,110.26,130.86,133.36,259.1,140.99,NA,NA,NA,178.16,113.94,102.61,186.88,346.5,NA,122.26,111.51,168.37,217.31,140.64,NA,NA,NA,NA,NA,NA,NA,NA,139.1,98.01,NA,NA,NA,339.78,135.45,83.55
12/12/2006,408.46,120.31,110.41,131.14,133.15,258.03,140.87,NA,NA,NA,177.35,113.96,102.45,187.64,342.33,NA,122.31,111.74,168.37,216.13,141.43,NA,NA,NA,NA,NA,NA,NA,NA,139.43,98.15,NA,NA,NA,338.23,135.73,83.03
12/13/2006,408.89,119.69,110.26,130.49,133.38,258.81,140.78,NA,NA,NA,176.44,113.5,102.49,188.36,344.18,NA,122.59,111.39,168.8,216.4,141.86,NA,NA,NA,NA,NA,NA,NA,NA,140.19,97.66,NA,NA,NA,336.37,134.52,83.09
12/14/2006,412.49,119.44,110.2,130.37,134.39,259.93,139.97,NA,NA,NA,176.57,113.39,103.67,189.12,350.06,NA,123.18,111.24,170.05,217.28,142.65,NA,NA,NA,NA,NA,NA,NA,NA,140.94,98.64,NA,NA,NA,337,134.03,84.47
12/15/2006,412.53,119.53,110.24,130.34,134.43,259.97,137.45,NA,NA,NA,175.25,112.83,104.16,188.36,351.61,NA,122.87,111.21,169.97,217.09,141.75,NA,NA,NA,NA,NA,NA,NA,NA,139.91,98.64,NA,NA,NA,335.02,134.11,84.57
12/18/2006,411.4,119.59,110.24,130.36,133.88,256.71,137.54,NA,NA,NA,174.15,112.62,102.37,188.08,349.17,NA,122.41,111.28,169.78,214.37,142.16,NA,NA,NA,NA,NA,NA,NA,NA,140.13,98.01,NA,NA,NA,334.03,134.15,82.9
12/19/2006,412.18,119.56,110.26,130.33,134.07,256.75,139.25,NA,NA,NA,172.68,112.54,103.58,188.92,346.97,NA,123.36,111.36,170.03,214.23,142.67,NA,NA,NA,NA,NA,NA,NA,100,140.9,97.59,NA,NA,NA,331.45,133.97,83.51
12/20/2006,411.95,119.53,110.33,130.43,134.01,258.12,138.85,NA,NA,NA,174.49,112.48,103.79,188.59,350.75,NA,123.42,111.31,170.08,215.47,142.51,NA,NA,NA,NA,NA,NA,NA,100.2,140.15,98.29,NA,NA,NA,334.17,133.96,83.76
12/21/2006,410.44,119.96,110.41,130.77,133.49,256.92,138.31,NA,NA,NA,173.06,112.72,102.74,188.49,350.13,NA,123.51,111.54,169.67,214.47,142.7,NA,NA,NA,NA,NA,NA,NA,100.31,139.85,98.85,NA,NA,NA,330.96,134.63,83.05
12/22/2006,407.92,119.42,110.4,130.36,132.74,255.89,138.91,NA,NA,NA,171.57,112.26,103.54,188.05,351.38,NA,123.77,111.44,168.66,213.06,142.8,NA,NA,NA,NA,NA,NA,NA,101.25,139.5,99.2,NA,NA,NA,328.39,133.6,82.6
12/25/2006,407.92,119.42,110.4,130.36,132.74,255.89,138.91,NA,NA,NA,171.57,112.26,103.54,188.05,351.38,NA,123.77,111.44,168.66,213.06,142.8,NA,NA,NA,NA,NA,NA,NA,101.25,139.5,99.2,NA,NA,NA,328.39,133.6,82.6
12/26/2006,410.33,119.59,110.38,130.5,133.55,259.38,139.66,NA,NA,NA,172.91,112.19,101.95,188,354.64,NA,123.83,111.4,169.84,216.1,142.5,NA,NA,NA,NA,NA,NA,NA,101.58,139.56,99.13,NA,NA,NA,331.68,134,80.81
12/27/2006,413.02,119.18,110.33,130.09,134.43,262.52,140.2,NA,NA,NA,174.35,111.79,101.66,190.31,359.7,NA,125.14,111.1,171.11,218.67,144.1,NA,NA,NA,NA,NA,NA,NA,102.33,140.99,99.55,NA,NA,NA,334.57,133.02,80.51
12/28/2006,412.15,118.91,110.27,129.82,134.24,261.74,141.73,NA,NA,NA,174.83,111.58,102.41,190.44,359.01,NA,125.56,110.96,170.68,217.68,144.42,NA,NA,NA,NA,NA,NA,NA,103.79,141.62,99.62,NA,NA,NA,335.58,132.72,80.81
12/29/2006,410.44,118.85,110.29,129.76,133.71,259.02,142.43,NA,NA,NA,175.65,111.64,102.83,190.23,358.35,NA,125.04,110.95,170.21,215.6,144.5,NA,NA,NA,NA,NA,NA,NA,104.32,141.12,99.76,NA,NA,NA,334.78,132.61,81.36
1/1/2007,410.44,118.85,110.29,129.76,133.71,259.02,142.43,NA,NA,NA,175.65,111.64,102.83,190.23,358.35,NA,125.04,110.95,170.21,215.6,144.5,NA,NA,NA,NA,NA,NA,NA,104.32,141.12,99.76,NA,NA,NA,334.78,132.61,81.36
1/2/2007,410.44,118.85,110.29,129.76,133.71,259.02,142.43,NA,NA,NA,175.65,111.64,102.83,190.23,358.35,NA,125.04,110.95,170.21,215.6,144.5,NA,NA,NA,NA,NA,NA,NA,104.32,141.12,99.76,NA,NA,NA,334.78,132.61,81.36
1/3/2007,409.72,119.2,110.4,129.48,133.46,259.67,140.33,NA,NA,NA,175.93,112.13,99.56,190.99,361.39,NA,125.7,111.18,169.55,215.96,145.06,NA,NA,NA,NA,NA,NA,NA,104.22,141.82,99.69,NA,NA,NA,336.86,133.57,77.97
1/4/2007,410.59,119.59,110.51,130.45,133.73,260.06,138.91,NA,NA,NA,176.15,112.2,96.97,190.49,356.4,NA,125.38,111.41,169.16,216.54,144.72,NA,NA,NA,NA,NA,NA,NA,103.45,141.55,100.74,NA,NA,NA,336.78,134.37,75.43
1/5/2007,407.31,119.24,110.4,130.38,132.67,254.75,135.58,NA,NA,NA,172.89,111.89,97.05,187.58,345.98,NA,123.61,111.34,167.82,212.01,142.34,NA,NA,NA,NA,NA,NA,NA,102.16,139.75,98.15,NA,NA,NA,331.56,133.8,76.1
1/8/2007,409.2,119.33,110.38,130.33,133.15,254.79,136.28,NA,NA,NA,173.14,111.97,97.14,187.84,348.49,NA,124.23,111.4,168.4,211.18,142.68,NA,NA,NA,NA,NA,NA,NA,101.81,139.28,98.71,NA,NA,NA,331.48,134.02,75.94
1/9/2007,408.85,119.3,110.42,130.35,133.15,255.69,137.11,NA,NA,NA,175.33,111.89,96.3,188.02,340.71,NA,124.65,111.4,167.92,213.17,142.16,NA,NA,NA,NA,NA,NA,NA,101.98,138.76,99.34,NA,NA,NA,335.38,134.02,75.57
1/10/2007,410.21,119.1,110.39,130.18,133.45,256.18,136.53,NA,NA,NA,177.59,111.61,94.88,186.6,339.92,NA,123.61,111.28,168.15,214.83,140.95,NA,NA,NA,NA,NA,NA,NA,101.4,138.01,97.87,NA,NA,NA,340.72,133.42,74.33
1/11/2007,412.01,118.78,110.31,129.78,134.46,258.44,136.62,NA,NA,NA,179.89,111.23,94.75,187.79,344.22,NA,123.91,111.07,168.7,216.16,142.24,NA,NA,NA,NA,NA,NA,NA,101.73,140.06,97.37,NA,NA,NA,344.62,132.64,73.75
1/12/2007,415.14,118.54,110.24,129.65,135.35,261.32,140.09,NA,NA,NA,180.47,110.78,96.97,189.92,351.22,NA,125.34,110.91,170,218.23,143.54,NA,NA,NA,NA,NA,NA,NA,102.41,140.89,98.64,NA,NA,NA,345.82,132.03,74.88
1/15/2007,415.14,118.54,110.24,129.65,135.35,261.32,140.09,NA,NA,NA,180.47,110.78,96.97,189.92,351.22,NA,125.34,110.91,170,218.23,143.54,NA,NA,NA,NA,NA,NA,NA,102.41,140.89,98.64,NA,NA,NA,345.82,132.03,74.88
1/16/2007,414.33,118.77,110.35,129.78,135.09,259.12,139.63,NA,NA,NA,183.04,110.97,94.75,189.69,352.48,NA,125.92,111.08,169.69,216.76,143.36,NA,NA,NA,NA,NA,NA,NA,102.67,141.28,98.99,NA,NA,NA,349.8,132.27,73.4
1/17/2007,414.5,118.54,110.31,129.61,135.19,258.54,141.14,NA,NA,NA,182.95,110.96,95.59,189.79,351,NA,126.33,110.99,169.88,215.83,143.26,NA,NA,NA,NA,NA,NA,NA,103.4,140.68,98.99,NA,NA,NA,350.84,131.91,73.75
1/18/2007,413.11,118.69,110.35,129.99,134.46,255.59,140.29,NA,NA,NA,182.72,111.04,94.59,189.14,347.3,NA,126.59,111.15,169.57,214.03,143.1,NA,NA,NA,NA,NA,NA,NA,103.28,140.52,98.92,NA,NA,NA,349.64,132.31,72.87
1/19/2007,413.92,118.51,110.33,129.9,134.99,257.44,141.96,NA,NA,NA,184.55,111.23,96.01,191.45,353.55,NA,127.66,111.1,170.47,214.86,144.7,NA,NA,NA,NA,NA,NA,NA,104.29,142.05,99.62,NA,NA,NA,352.73,131.95,74.74
1/22/2007,412.65,118.72,110.38,130,134.45,255.69,141.32,NA,NA,NA,183,111.41,96.09,190.49,353.14,NA,127.39,111.16,169.9,213.28,144.08,NA,NA,NA,NA,NA,NA,NA,105.36,141.35,99.62,NA,NA,NA,351.65,132.27,74.88
1/23/2007,413.86,118.38,110.32,129.65,134.83,257.67,144.73,NA,NA,NA,183.86,111.4,99.15,192.18,361.17,NA,128.28,110.95,170.78,215.3,145.02,NA,NA,NA,NA,NA,NA,NA,106.15,142.24,100.18,NA,NA,NA,352.65,131.4,76.65
1/24/2007,417.2,118.39,110.38,129.71,136.02,260.45,144.95,NA,NA,NA,186.26,111.55,98.31,193.43,364.31,NA,128.52,110.91,172.06,217.65,146.32,NA,NA,NA,NA,NA,NA,NA,106.25,143.36,101.52,NA,NA,NA,357.47,131.38,77.06
1/25/2007,412.3,117.93,110.29,129.3,134.5,257.15,144.34,NA,NA,NA,187.4,111.21,97.43,190.29,353.11,NA,126.49,110.77,170,214.91,143.76,NA,NA,NA,NA,NA,NA,NA,105.62,141.1,99.83,NA,NA,NA,359.6,130.44,76.04
1/26/2007,412.01,117.92,110.31,129.21,134.41,258.02,144.43,NA,NA,NA,188.02,111.12,98.64,190.65,355.27,NA,126.47,110.76,170.06,215.71,143.94,NA,NA,NA,NA,NA,NA,NA,104.96,141.31,99.9,NA,NA,NA,360.68,130.33,76.81
1/29/2007,411.69,117.83,110.32,129.15,134.44,260.58,143.69,NA,NA,NA,188.63,111.01,96.64,190.86,350.56,NA,126.61,110.61,169.98,217.59,144.28,NA,NA,NA,NA,NA,NA,NA,105.61,141.55,100.25,NA,NA,NA,361.73,130.05,75.07
1/30/2007,413.83,117.95,110.35,129.33,135.21,262.07,144.7,NA,NA,NA,189.57,111.32,99.31,192.16,355.99,NA,127.59,110.78,171.13,218.78,145.22,NA,NA,NA,NA,NA,NA,NA,106.04,142.49,100.88,NA,NA,NA,362.97,130.2,78.01
1/31/2007,416.62,118.38,110.47,129.88,136.2,262.84,146.08,NA,NA,NA,191.07,111.9,100.36,192.88,358.76,NA,127.63,110.87,172.18,219.25,145.54,NA,NA,NA,NA,NA,NA,NA,106.04,143.33,100.46,NA,NA,NA,367.11,131.29,79.29
2/1/2007,419.11,118.29,110.46,129.83,136.98,265.37,146.96,NA,NA,NA,191.83,111.53,99.98,194.49,363.15,NA,128.62,110.93,173.44,221.6,146.8,NA,NA,NA,NA,NA,NA,NA,107.24,144.27,101.8,NA,NA,NA,366.91,131.14,78.36
2/2/2007,419.69,118.39,110.5,129.95,137.15,265.43,144.84,NA,NA,NA,192.17,111.73,101.28,194.1,362.05,NA,128.76,111.08,173.89,221.74,146.68,NA,NA,NA,NA,NA,NA,NA,108.43,144.04,101.17,NA,NA,NA,369.52,131.3,79.37
2/5/2007,419.8,118.52,110.47,130.12,137.31,265.3,144.91,NA,NA,NA,192.17,111.79,100.94,193.48,362.4,NA,128.96,111.26,173.69,221.71,146.06,NA,NA,NA,NA,NA,NA,NA,108.76,143.58,100.39,NA,NA,NA,369.28,131.48,79.78
2/6/2007,419.92,118.86,110.6,130.46,137.32,266.57,145.99,NA,NA,NA,195,111.79,100.44,194.99,365.98,NA,130.13,111.48,173.99,222.26,147.36,NA,NA,NA,NA,NA,NA,NA,109.88,144.87,101.24,NA,NA,NA,374.34,132.21,79.23
2/7/2007,420.85,119.12,110.65,130.65,137.77,269.35,145.63,NA,NA,NA,199.08,111.98,99.23,195.53,364.56,NA,130.35,111.61,174.16,224.31,147.72,NA,NA,NA,NA,NA,NA,NA,110.32,145.32,101.17,NA,NA,NA,379.84,132.6,78.68
2/8/2007,420.3,119.15,110.69,130.79,137.6,268.38,147.63,NA,NA,NA,197.55,111.87,101.53,194.75,362.62,NA,129.99,111.68,173.99,223.95,147.02,NA,NA,NA,NA,NA,NA,NA,110.26,144.93,99.9,NA,NA,NA,376.95,132.7,80.47
2/9/2007,417.17,118.78,110.58,130.24,136.56,265.4,148.99,NA,NA,NA,195.27,111.58,102.16,193.92,358.29,NA,129.33,111.42,173.15,221.66,146.56,NA,NA,NA,NA,NA,NA,NA,110.32,144.14,100.18,NA,NA,NA,371.61,131.95,80.63
2/12/2007,415.75,118.63,110.58,130.27,136.07,265.04,147.97,NA,NA,NA,191.73,111.3,100.23,193.17,355.84,NA,129.12,111.31,172.45,221.1,145.86,NA,NA,NA,NA,NA,NA,NA,109.42,143.29,100.11,NA,NA,NA,365.38,131.65,78.07
2/13/2007,419.25,118.54,110.57,130.19,137.23,267.24,148.36,NA,NA,NA,195.45,111.31,102.07,195.64,361.49,NA,130.51,111.3,174.12,222.93,147.82,NA,NA,NA,NA,NA,NA,NA,110.31,144.7,102.22,NA,NA,NA,371.89,131.36,79.8
2/14/2007,422.01,119.22,110.82,130.93,138.14,267.24,149.55,NA,NA,NA,194.06,112.05,100.69,198.29,369.27,NA,132.11,111.72,175.23,223.12,149.57,NA,NA,NA,NA,NA,NA,NA,112.14,146.75,103.9,NA,NA,NA,369.6,132.61,78.62
2/15/2007,422.56,119.41,110.87,131.17,138.17,267.05,149.64,NA,NA,NA,195.5,112.01,100.69,198.52,369.49,NA,132.67,111.88,175.13,223.18,149.72,NA,NA,NA,NA,NA,NA,NA,112.47,146.81,104.75,NA,NA,NA,372.65,133,79.09
2/16/2007,422.35,119.54,110.9,131.31,138.27,267.86,149.53,NA,NA,NA,195,112.39,102.45,198.44,370.34,NA,132.33,111.96,175.21,224.28,149.5,NA,NA,NA,NA,NA,NA,NA,112.38,146.67,104.68,NA,NA,NA,371.37,133.47,80.06
2/19/2007,422.35,119.54,110.9,131.31,138.27,267.86,149.53,NA,NA,NA,195,112.39,102.45,198.44,370.34,NA,132.33,111.96,175.21,224.28,149.5,NA,NA,NA,NA,NA,NA,NA,112.38,146.67,104.68,NA,NA,NA,371.37,133.47,80.06
2/20/2007,423.25,119.68,110.89,131.51,138.68,270.09,147.16,NA,NA,NA,196.5,112.4,101.32,198.73,371.31,NA,133.19,112.01,175.54,226.3,149.9,NA,NA,NA,NA,NA,NA,NA,112.6,146.81,104.33,NA,NA,NA,374.5,133.77,79.59
2/21/2007,423.08,119.67,110.96,131.43,138.73,270.25,151.6,NA,NA,NA,195.86,112.55,103.5,197.72,372.35,NA,132.99,112,175.23,226.85,149.14,NA,NA,NA,NA,NA,NA,NA,112.96,145.88,104.4,NA,NA,NA,372.53,133.55,80.91
2/22/2007,422.76,119.36,110.89,131.24,138.69,271,151.31,NA,NA,NA,194.81,112.49,104.92,198.6,371.94,NA,133.94,111.78,175.13,227.65,149.57,NA,NA,NA,NA,NA,NA,NA,113.67,146.27,104.68,NA,NA,NA,370.64,132.82,81.52
2/23/2007,421.11,119.84,111.01,131.67,138.24,269.57,152.59,NA,NA,NA,191.41,112.81,105.59,199.22,368.8,NA,133.9,112.04,174.34,226.44,150.28,NA,NA,NA,NA,NA,NA,NA,114.45,147.06,105.59,NA,NA,NA,365.38,133.77,82.38
2/26/2007,420.73,120.22,111.1,132.21,138.06,268.8,153.45,NA,NA,NA,190.46,113.29,105.88,199.33,368.64,NA,134.64,112.29,174.38,225.88,150.92,NA,NA,NA,NA,NA,NA,NA,113.52,147.21,106.29,NA,NA,NA,363.01,134.66,83.23
2/27/2007,404.3,121.23,111.36,132.72,132.93,257.28,147.39,NA,NA,NA,184.55,114.29,103.87,191.3,338.67,NA,128.18,112.75,167.94,215.66,144.24,NA,NA,NA,NA,NA,NA,NA,109.33,140.02,103.76,NA,NA,NA,351.24,136.36,81.22
2/28/2007,408.44,120.81,111.28,132.45,133.98,259.7,149.8,NA,NA,NA,185.69,114.11,105.8,192.73,344.48,NA,129.19,112.68,169.53,217.81,145.66,NA,NA,NA,NA,NA,NA,NA,108.72,141.55,103.62,NA,NA,NA,353.97,135.74,82.23
3/1/2007,407.23,120.96,111.44,132.5,133.6,258.6,148.31,NA,NA,NA,184.05,114.28,104.71,190.68,342.15,NA,127.63,112.65,169.24,216.71,143.86,NA,NA,NA,NA,NA,NA,NA,107.4,139.63,103.13,NA,NA,NA,351.77,135.64,82.44
3/2/2007,401.89,121.31,111.55,132.87,131.7,253.56,143.56,NA,NA,NA,181.13,114.51,103.75,188.1,338.86,NA,126.39,112.89,167.3,212.21,142.18,NA,NA,NA,NA,NA,NA,NA,105.38,138.2,101.45,NA,NA,NA,344.5,136.34,81.93
3/5/2007,398.07,121.38,111.6,132.68,130.17,248.18,141.8,NA,NA,NA,174.08,114.43,102.2,184.21,330.48,NA,122.44,112.82,164.9,207.7,139.37,NA,NA,NA,NA,NA,NA,NA,102.97,135.82,99.97,NA,NA,NA,332.29,136.57,80.3
3/6/2007,404.88,121.22,111.5,132.17,132.36,254.98,144.55,NA,NA,NA,180.47,114.27,103.16,189.92,344.82,NA,126.81,112.74,167.84,212.95,143.6,NA,NA,NA,NA,NA,NA,NA,105.87,139.52,102.36,NA,NA,NA,343.73,136.16,81.38
3/7/2007,404.47,121.44,111.61,132.3,132.26,253.75,144.89,NA,NA,NA,177.93,114.44,104.58,189.97,342.44,NA,127.33,112.83,167.6,212.68,143.52,NA,NA,NA,NA,NA,NA,NA,107.12,140.06,102.15,NA,NA,NA,338.83,136.69,82.5
3/8/2007,407.89,121.43,111.61,132.47,133.36,256.89,145.29,NA,NA,100,180.78,114.34,104.75,192.21,350.85,NA,128.92,112.73,168.81,215.55,145.32,NA,NA,NA,NA,NA,NA,NA,107.52,140.77,103.06,NA,NA,NA,344.25,136.57,82.5
3/9/2007,408.01,120.74,111.42,132.12,133.41,258.18,144.77,NA,NA,100.67,183.18,113.82,103.37,192.52,352.13,NA,129.29,112.42,169.07,216.24,145.54,NA,NA,NA,NA,NA,NA,NA,108.72,141.43,103.13,NA,NA,NA,348.47,135.13,81.04
3/12/2007,408.62,121.08,111.51,132.41,133.76,258.9,145.04,NA,NA,101.14,184.09,113.92,102.41,193.74,353.99,NA,130.7,112.76,169.32,216.63,146.16,NA,NA,NA,NA,NA,NA,NA,109.5,141.97,103.97,NA,NA,NA,350.24,135.66,79.59
3/13/2007,400.68,121.62,111.67,132.48,131.36,252.13,143.58,NA,NA,98.49,179.76,114.37,101.61,189.14,342.44,NA,127.51,113.06,165.8,211.07,142.68,NA,NA,NA,NA,NA,NA,NA,107.4,138.45,102.08,NA,NA,NA,341,136.47,79.59
3/14/2007,403.66,121.46,111.69,132.36,132.03,255.14,144.07,NA,NA,98.61,180.62,114.38,101.82,189.22,346.42,NA,127.72,112.92,166.89,213.45,142.3,NA,NA,NA,NA,NA,NA,NA,105.29,138.97,101.17,NA,NA,NA,342.61,135.85,79.96
3/15/2007,404.21,121.33,111.67,132.38,132.55,257.67,144.16,NA,NA,99.43,182.24,114.35,101.2,190.08,349.25,NA,128.78,112.8,167.7,214.97,142.9,NA,NA,NA,NA,NA,NA,NA,106.53,139.52,101.24,NA,NA,NA,345.18,135.84,79.49
3/16/2007,403.09,121.31,111.65,131.87,131.98,255.5,145.61,NA,NA,99.63,180.21,114.42,101.45,190.31,346.04,NA,128.96,112.81,166.69,213.78,142.6,NA,NA,NA,NA,NA,NA,NA,106.16,140,101.17,NA,NA,NA,343.25,135.81,78.84
3/19/2007,407.94,121.15,111.55,131.62,133.49,258.83,145.88,NA,NA,100.8,182.02,114.41,101.95,193.25,354.05,NA,130.68,112.73,168.85,216.21,144.76,NA,NA,NA,NA,NA,NA,NA,108.23,141.76,102.29,NA,NA,NA,346.7,135.52,79.68
3/20/2007,410.19,121.33,111.65,131.98,134.37,260.74,147.07,NA,NA,101.55,182.75,114.43,102.07,194.88,355.77,NA,131.84,112.84,169.98,217.84,146,NA,NA,NA,NA,NA,NA,NA,109.87,143.38,103.2,NA,NA,NA,347.83,135.6,79.23
